Timestamp,Name,Value
35.874832,"velocity-drive-left-Drive",35.296875
35.874943,"voltage-drive-right-Drive",4.060001000000003
35.875351,"position-drive-right-Drive",54.6943359375
35.875741,"velocity-drive-right-Drive",36.060546875
35.875796,"sysid-test-state-Drive","quasistatic-forward"
35.89494,"voltage-drive-left-Drive",4.080017000000002
35.895441,"position-drive-left-Drive",56.1064453125
35.89596,"velocity-drive-left-Drive",35.3515625
35.89609,"voltage-drive-right-Drive",4.080017000000002
35.896517,"position-drive-right-Drive",55.4052734375
35.896851,"velocity-drive-right-Drive",35.857421875
35.896906,"sysid-test-state-Drive","quasistatic-forward"
35.914325,"voltage-drive-left-Drive",4.099957999999997
35.914677,"position-drive-left-Drive",56.8125
35.915011,"velocity-drive-left-Drive",35.615234375
35.915122,"voltage-drive-right-Drive",4.099957999999997
35.915568,"position-drive-right-Drive",56.12353515625
35.915902,"velocity-drive-right-Drive",36.423828125
35.915957,"sysid-test-state-Drive","quasistatic-forward"
35.933765,"voltage-drive-left-Drive",4.119955000000001
35.934099,"position-drive-left-Drive",57.5185546875
35.93447,"velocity-drive-left-Drive",35.4375
35.934581,"voltage-drive-right-Drive",4.119955000000001
35.934915,"position-drive-right-Drive",56.837890625
35.935472,"velocity-drive-right-Drive",36.140625
35.935546,"sysid-test-state-Drive","quasistatic-forward"
35.953985,"voltage-drive-left-Drive",4.139896000000004
35.954337,"position-drive-left-Drive",58.224609375
35.954671,"velocity-drive-left-Drive",35.5703125
35.954782,"voltage-drive-right-Drive",4.139896000000004
35.955098,"position-drive-right-Drive",57.56201171875
35.95558,"velocity-drive-right-Drive",36.48046875
35.955636,"sysid-test-state-Drive","quasistatic-forward"
35.973889,"voltage-drive-left-Drive",4.159912000000002
35.974241,"position-drive-left-Drive",58.9384765625
35.974575,"velocity-drive-left-Drive",36.00390625
35.974687,"voltage-drive-right-Drive",4.159912000000002
35.975002,"position-drive-right-Drive",58.3173828125
35.975429,"velocity-drive-right-Drive",36.466796875
35.975484,"sysid-test-state-Drive","quasistatic-forward"
35.994016,"voltage-drive-left-Drive",4.179964000000002
35.994405,"position-drive-left-Drive",59.6533203125
35.994795,"velocity-drive-left-Drive",36.095703125
35.994925,"voltage-drive-right-Drive",4.179964000000002
35.995425,"position-drive-right-Drive",59.01123046875
35.995778,"velocity-drive-right-Drive",36.748046875
35.995834,"sysid-test-state-Drive","quasistatic-forward"
36.014217,"voltage-drive-left-Drive",4.19998
36.014569,"position-drive-left-Drive",60.37255859375
36.014903,"velocity-drive-left-Drive",36.3515625
36.015014,"voltage-drive-right-Drive",4.19998
36.015441,"position-drive-right-Drive",59.7470703125
36.015812,"velocity-drive-right-Drive",37.0234375
36.015868,"sysid-test-state-Drive","quasistatic-forward"
36.034306,"voltage-drive-left-Drive",4.220161999999998
36.034659,"position-drive-left-Drive",61.09130859375
36.034993,"velocity-drive-left-Drive",36.494140625
36.035104,"voltage-drive-right-Drive",4.220161999999998
36.035642,"position-drive-right-Drive",60.4814453125
36.035994,"velocity-drive-right-Drive",37.208984375
36.03605,"sysid-test-state-Drive","quasistatic-forward"
36.054136,"voltage-drive-left-Drive",4.2403629999999986
36.054507,"position-drive-left-Drive",61.8193359375
36.054841,"velocity-drive-left-Drive",36.822265625
36.054952,"voltage-drive-right-Drive",4.2403629999999986
36.05536,"position-drive-right-Drive",61.22802734375
36.055713,"velocity-drive-right-Drive",37.431640625
36.05575,"sysid-test-state-Drive","quasistatic-forward"
36.074133,"voltage-drive-left-Drive",4.260045000000002
36.074504,"position-drive-left-Drive",62.54833984375
36.074857,"velocity-drive-left-Drive",36.904296875
36.074968,"voltage-drive-right-Drive",4.260045000000002
36.075469,"position-drive-right-Drive",61.96728515625
36.075821,"velocity-drive-right-Drive",37.123046875
36.075877,"sysid-test-state-Drive","quasistatic-forward"
36.09554,"voltage-drive-left-Drive",4.28032
36.095966,"position-drive-left-Drive",63.29052734375
36.096337,"velocity-drive-left-Drive",37.224609375
36.096467,"voltage-drive-right-Drive",4.28032
36.096801,"position-drive-right-Drive",62.71533203125
36.097191,"velocity-drive-right-Drive",37.861328125
36.097246,"sysid-test-state-Drive","quasistatic-forward"
36.114034,"voltage-drive-left-Drive",4.300000999999998
36.114405,"position-drive-left-Drive",64.03173828125
36.114776,"velocity-drive-left-Drive",37.224609375
36.114887,"voltage-drive-right-Drive",4.300000999999998
36.115221,"position-drive-right-Drive",63.46240234375
36.115667,"velocity-drive-right-Drive",37.767578125
36.115722,"sysid-test-state-Drive","quasistatic-forward"
36.134458,"voltage-drive-left-Drive",4.320313000000002
36.134847,"position-drive-left-Drive",64.77734375
36.1352,"velocity-drive-left-Drive",37.8359375
36.135552,"voltage-drive-right-Drive",4.320313000000002
36.135905,"position-drive-right-Drive",64.21533203125
36.136257,"velocity-drive-right-Drive",38.046875
36.136313,"sysid-test-state-Drive","quasistatic-forward"
36.154176,"voltage-drive-left-Drive",4.339901999999999
36.154529,"position-drive-left-Drive",65.53955078125
36.155011,"velocity-drive-left-Drive",38.376953125
36.155141,"voltage-drive-right-Drive",4.339901999999999
36.155568,"position-drive-right-Drive",64.97607421875
36.155901,"velocity-drive-right-Drive",38.236328125
36.155957,"sysid-test-state-Drive","quasistatic-forward"
36.174155,"voltage-drive-left-Drive",4.359955000000003
36.174507,"position-drive-left-Drive",66.3095703125
36.174841,"velocity-drive-left-Drive",38.904296875
36.174934,"voltage-drive-right-Drive",4.359955000000003
36.175564,"position-drive-right-Drive",65.7333984375
36.175917,"velocity-drive-right-Drive",38.458984375
36.175973,"sysid-test-state-Drive","quasistatic-forward"
36.194411,"voltage-drive-left-Drive",4.379951999999999
36.194764,"position-drive-left-Drive",67.07373046875
36.195116,"velocity-drive-left-Drive",38.4375
36.195209,"voltage-drive-right-Drive",4.379951999999999
36.195636,"position-drive-right-Drive",66.49365234375
36.195969,"velocity-drive-right-Drive",38.203125
36.196025,"sysid-test-state-Drive","quasistatic-forward"
36.214427,"voltage-drive-left-Drive",4.399893000000002
36.214779,"position-drive-left-Drive",67.84375
36.215113,"velocity-drive-left-Drive",39.1015625
36.215224,"voltage-drive-right-Drive",4.399893000000002
36.215762,"position-drive-right-Drive",67.26171875
36.216115,"velocity-drive-right-Drive",38.994140625
36.216152,"sysid-test-state-Drive","quasistatic-forward"
36.233978,"voltage-drive-left-Drive",4.419908000000003
36.234349,"position-drive-left-Drive",68.61865234375
36.234683,"velocity-drive-left-Drive",39.078125
36.234795,"voltage-drive-right-Drive",4.419908000000003
36.235147,"position-drive-right-Drive",68.02734375
36.235648,"velocity-drive-right-Drive",38.92578125
36.235704,"sysid-test-state-Drive","quasistatic-forward"
36.254328,"voltage-drive-left-Drive",4.439887000000002
36.254699,"position-drive-left-Drive",69.3974609375
36.255033,"velocity-drive-left-Drive",39.056640625
36.255144,"voltage-drive-right-Drive",4.439887000000002
36.255589,"position-drive-right-Drive",68.7958984375
36.255923,"velocity-drive-right-Drive",38.572265625
36.25596,"sysid-test-state-Drive","quasistatic-forward"
36.274046,"voltage-drive-left-Drive",4.459920999999998
36.274399,"position-drive-left-Drive",70.17236328125
36.27477,"velocity-drive-left-Drive",39.529296875
36.274881,"voltage-drive-right-Drive",4.459920999999998
